"uid","plotID","subplotID","nestedSubplotID","nestedSubplotArea","variablesOther","percentCoverOther","cameraID","photoID","taxonID","identificationQualifier","percentCoverPlantSpecies","meanHeightPlantSpecies","measuredBy","recordedBy","remarks"
1691,"HARV_014",32,2,1,,,,,"ACRU",,0.50,4,"D01KAK22","D01PJN02",
1692,"HARV_014",32,4,1,,,"VEG PHONE","1052",,,,,"D01KAK22","D01PJN02",
1693,"HARV_014",32,4,1,"Wood",0.50,,,,,,,"D01KAK22","D01PJN02","QC: No Error"
1694,"HARV_014",32,4,1,"Litter",99.00,,,,,,,"D01KAK22","D01PJN02",
1695,"HARV_014",32,4,1,"Lichen",0.50,,,,,,,"D01KAK22","D01PJN02",
1696,"HARV_014",32,4,1,"Moss",0.50,,,,,,,"D01KAK22","D01PJN02",
1697,"HARV_014",32,4,1,"Overstory",80.00,,,,,,,"D01KAK22","D01PJN02",
1698,"HARV_014",32,4,1,,,,,"PIST",,1.00,28,"D01KAK22","D01PJN02",
1699,"HARV_014",32,4,1,,,,,"VAAN",,20.00,28,"D01KAK22","D01PJN02",
1700,"HARV_014",32,4,1,,,,,"GAPR2",,1.00,12,"D01KAK22","D01PJN02",
1701,"HARV_014",32,4,1,,,,,"UVSE",,1.00,18,"D01KAK22","D01PJN02",
1702,"HARV_014",32,4,1,,,,,"TRBO2",,0.50,9,"D01KAK22","D01PJN02",
1703,"HARV_014",32,4,1,,,,,"MIRE",,1.00,5,"D01KAK22","D01PJN02","QC: No Error"
1704,"HARV_014",32,4,1,,,,,"ACRU",,1.00,11,"D01KAK22","D01PJN02",
1705,"HARV_014",31,1,1,,,"VEG PHONE","1227",,,,,"D01PJN02","D01KAK22",
1706,"HARV_014",31,1,1,"Wood",0.50,,,,,,,"D01PJN02","D01KAK22",
1707,"HARV_014",31,1,1,"Litter",99.00,,,,,,,"D01PJN02","D01KAK22",
1708,"HARV_014",31,1,1,"Moss",0.50,,,,,,,"D01PJN02","D01KAK22",
1709,"HARV_014",31,1,1,"Other non-vascular",0.50,,,,,,,"D01PJN02","D01KAK22",
1710,"HARV_014",31,1,1,"Overstory",75.00,,,,,,,"D01PJN02","D01KAK22",
1711,"HARV_014",31,1,1,,,,,"VACO",,25.00,110,"D01PJN02","D01KAK22",
1712,"HARV_014",31,1,1,,,,,"MEVI",,1.00,19,"D01PJN02","D01KAK22",
1713,"HARV_014",31,1,1,,,,,"QURU",,0.50,12,"D01PJN02","D01KAK22","QC: No Error"
1714,"HARV_014",31,1,1,,,,,"PIST",,0.50,5,"D01PJN02","D01KAK22",
1715,"HARV_014",31,1,1,,,,,"GABA",,20.00,66,"D01PJN02","D01KAK22",
1716,"HARV_014",31,1,1,,,,,"ACRU",,0.50,6,"D01PJN02","D01KAK22",
1717,"HARV_014",31,1,1,,,,,"AMELA",,0.50,15,"D01PJN02","D01KAK22","AMELANCHIER ARBOREA"
1718,"HARV_014",31,4,1,,,"VEG PHONE","1315",,,,,"D01PJN02","D01KAK22",
1719,"HARV_014",31,4,1,"Wood",2.00,,,,,,,"D01PJN02","D01KAK22",
1720,"HARV_014",31,4,1,"Litter",98.00,,,,,,,"D01PJN02","D01KAK22",
1721,"HARV_014",31,4,1,"Lichen",0.50,,,,,,,"D01PJN02","D01KAK22",
1722,"HARV_014",31,4,1,"Other non-vascular",0.50,,,,,,,"D01PJN02","D01KAK22",
1723,"HARV_014",31,4,1,"Overstory",50.00,,,,,,,"D01PJN02","D01KAK22","QC: No Error"
1724,"HARV_014",31,4,1,,,,,"PIST",,2.00,89,"D01PJN02","D01KAK22",
1725,"HARV_014",31,4,1,,,,,"UVSE",,1.00,15,"D01PJN02","D01KAK22",
1726,"HARV_014",31,4,1,,,,,"TRBO2",,1.00,5,"D01PJN02","D01KAK22",
1727,"HARV_014",31,4,1,,,,,"QURU",,1.00,20,"D01PJN02","D01KAK22",
1728,"HARV_014",31,4,1,,,,,"RUHI",,2.00,10,"D01PJN02","D01KAK22",
1729,"HARV_014",31,4,1,,,,,"VAAN",,5.00,21,"D01PJN02","D01KAK22",
1730,"HARV_014",31,4,1,,,,,"GAPR2",,1.00,9,"D01PJN02","D01KAK22",
1731,"HARV_014",31,4,1,,,,,"ACRU",,0.50,11,"D01PJN02","D01KAK22",
1732,"HARV_014",31,4,1,,,,,"HAVI4",,1.00,177,"D01PJN02","D01KAK22",
1733,"HARV_014",41,1,1,,,"PHONE 6","1224",,,,,"D01EJH18","D01SNI12","QC: No Error"
1734,"HARV_014",41,1,1,"Soil",0.50,,,,,,,"D01EJH18","D01SNI12",
1735,"HARV_014",41,1,1,"Rock",0.50,,,,,,,"D01EJH18","D01SNI12",
1736,"HARV_014",41,1,1,"Wood",3.00,,,,,,,"D01EJH18","D01SNI12",
1737,"HARV_014",41,1,1,"Litter",97.00,,,,,,,"D01EJH18","D01SNI12",
1738,"HARV_014",41,1,1,"Lichen",0.50,,,,,,,"D01EJH18","D01SNI12",
1739,"HARV_014",41,1,1,"Moss",0.50,,,,,,,"D01EJH18","D01SNI12",
1740,"HARV_014",41,1,1,"Other non-vascular",0.50,,,,,,,"D01EJH18","D01SNI12",
1741,"HARV_014",41,1,1,"Overstory",70.00,,,,,,,"D01EJH18","D01SNI12",
1742,"HARV_014",41,1,1,,,,,"CAREX",,0.50,13,"D01EJH18","D01SNI12",
1743,"HARV_014",41,1,1,,,,,"PIST",,2.00,46,"D01EJH18","D01SNI12","QC: No Error"
1744,"HARV_014",41,1,1,,,,,"HAVI4",,3.00,98,"D01EJH18","D01SNI12",
1745,"HARV_014",41,1,1,,,,,"QUAL",,2.00,33,"D01EJH18","D01SNI12",
1746,"HARV_014",41,1,1,,,,,"UVSE",,2.00,19,"D01EJH18","D01SNI12",
1747,"HARV_014",41,1,1,,,,,"VAAN",,3.00,23,"D01EJH18","D01SNI12",
1748,"HARV_014",41,1,1,,,,,"RUHI",,2.00,9,"D01EJH18","D01SNI12",
1749,"HARV_014",41,1,1,,,,,"TRBO2",,3.00,7,"D01EJH18","D01SNI12",
1750,"HARV_014",41,1,1,,,,,"VAPA4",,2.00,20,"D01EJH18","D01SNI12",
1751,"HARV_014",41,1,1,,,,,"ACRU",,1.00,14,"D01EJH18","D01SNI12",
1752,"HARV_014",41,1,1,,,,,"QURU",,1.00,15,"D01EJH18","D01SNI12",
1753,"HARV_014",41,1,1,,,,,"GAPR2",,1.00,8,"D01EJH18","D01SNI12","QC: No Error"
1754,"HARV_014",41,4,1,,,"PHONE 6","0111",,,,,"D01EJH18","D01SNI12",
1755,"BART_023",40,1,1,"Overstory",30.00,,,,,,,"D01DRC25","D01CAB21","QC: No Error"
1756,"BART_023",40,1,1,,,,,"ACPE",,1.00,14,"D01DRC25","D01CAB21",
1757,"BART_023",40,1,1,,,,,"PRPE",,0.50,4,"D01DRC25","D01CAB21",
1758,"BART_023",40,1,1,,,,,"ACRU",,0.50,6,"D01DRC25","D01CAB21",
1759,"BART_023",40,1,1,,,,,"TSCA",,0.50,4,"D01DRC25","D01CAB21","QC: No Error"
1760,"BART_023",40,3,1,,,"PHONE 7","1542",,,,,"D01DRC25","D01CAB21",
1761,"BART_023",40,3,1,"Soil",0.50,,,,,,,"D01DRC25","D01CAB21",
1762,"BART_023",40,3,1,"Rock",12.00,,,,,,,"D01DRC25","D01CAB21",
1763,"BART_023",40,3,1,"Wood",3.00,,,,,,,"D01DRC25","D01CAB21",
1764,"BART_023",40,3,1,"Litter",78.00,,,,,,,"D01DRC25","D01CAB21","QC: No Error"
1765,"BART_023",40,3,1,"Lichen",11.00,,,,,,,"D01DRC25","D01CAB21",
1766,"BART_023",40,3,1,"Moss",2.00,,,,,,,"D01DRC25","D01CAB21",
1767,"BART_023",40,3,1,"Overstory",80.00,,,,,,,"D01DRC25","D01CAB21",
1768,"BART_023",40,3,1,,,,,"TSCA",,3.00,20,"D01DRC25","D01CAB21",
1769,"BART_023",40,3,1,,,,,"PIRU",,2.00,38,"D01DRC25","D01CAB21",
1770,"BART_023",40,3,1,,,,,"ACRU",,0.50,5,"D01DRC25","D01CAB21","QC: No Error"
1771,"BART_023",40,3,1,,,,,"QURU",,0.50,9,"D01DRC25","D01CAB21",
1772,"BART_023",40,3,1,,,,,"FAGR",,25.00,58,"D01DRC25","D01CAB21",
1773,"BART_023",41,1,1,,,"INSECT PHONE","1546",,,,,"D01JRS08","D01BAC30","QC: No Error"
1774,"BART_023",41,1,1,"Soil",20.00,,,,,,,"D01JRS08","D01BAC30",
1775,"BART_023",41,1,1,"Wood",1.00,,,,,,,"D01JRS08","D01BAC30",
1776,"BART_023",41,1,1,"Litter",79.00,,,,,,,"D01JRS08","D01BAC30",
1777,"BART_023",41,1,1,"Moss",0.50,,,,,,,"D01JRS08","D01BAC30",
1778,"BART_023",41,1,1,"Overstory",100.00,,,,,,,"D01JRS08","D01BAC30","QC: No Error"
1779,"BART_023",41,1,1,,,,,"ACRU",,0.50,3,"D01JRS08","D01BAC30",
1780,"BART_023",41,1,1,,,,,"ACPE",,0.50,20,"D01JRS08","D01BAC30",
1781,"BART_023",41,4,1,,,"INSECT PHONE","1602",,,,,"D01JRS08","D01BAC30",
1782,"BART_023",41,4,1,"Soil",0.50,,,,,,,"D01JRS08","D01BAC30",
1783,"BART_023",41,4,1,"Wood",8.00,,,,,,,"D01JRS08","D01BAC30","QC: No Error"
1784,"BART_023",41,4,1,"Litter",91.00,,,,,,,"D01JRS08","D01BAC30",
1785,"BART_023",41,4,1,"Moss",1.00,,,,,,,"D01JRS08","D01BAC30",
1786,"BART_023",41,4,1,"Overstory",100.00,,,,,,,"D01JRS08","D01BAC30",
1787,"BART_023",41,4,1,,,,,"TRUN",,2.00,29,"D01JRS08","D01BAC30","QC: No Error"
1788,"BART_023",41,4,1,,,,,"ACRU",,1.00,12,"D01JRS08","D01BAC30",
1789,"BART_023",41,4,1,,,,,"ACPE",,4.00,50,"D01JRS08","D01BAC30",
1790,"BART_023",41,4,1,,,,,"FAGR",,1.00,15,"D01JRS08","D01BAC30",
1791,"HARV_001",32,2,1,,,,,"GAPR2",,1.00,8,"D01SNI12","D01PJN02",
1792,"HARV_001",32,2,1,,,,,"VAPA4",,0.50,9,"D01SNI12","D01PJN02",
1793,"HARV_001",32,2,1,,,,,"TRBO2",,0.50,5,"D01SNI12","D01PJN02",
1794,"HARV_001",32,2,1,,,,,"MACA4",,1.00,5,"D01SNI12","D01PJN02",
1795,"HARV_001",32,2,1,,,,,"MIRE",,0.50,6,"D01SNI12","D01PJN02",
1796,"HARV_001",32,2,1,,,,,"PIST",,,999,"D01SNI12","D01PJN02",
1797,"HARV_001",32,2,1,,,,,"BELE",,,999,"D01SNI12","D01PJN02","QC: No error EME"
1798,"HARV_001",32,4,1,,,"MAM PHONE","0155",,,,,"D01SNI12","D01PJN02",
1799,"HARV_004",41,1,1,,,"MAM PHONE","0235",,,,,"D01GMV31","D01CTR16",
1800,"HARV_004",41,1,1,"Soil",0.50,,,,,,,"D01GMV31","D01CTR16",
1801,"HARV_004",41,1,1,"Rock",1.00,,,,,,,"D01GMV31","D01CTR16",
1802,"HARV_004",41,1,1,"Wood",1.00,,,,,,,"D01GMV31","D01CTR16",
1803,"HARV_004",41,1,1,"Litter",98.00,,,,,,,"D01GMV31","D01CTR16",
1804,"HARV_004",41,1,1,"Lichen",0.50,,,,,,,"D01GMV31","D01CTR16",
1805,"HARV_004",41,1,1,"Moss",0.50,,,,,,,"D01GMV31","D01CTR16","QC: No error EME"
1806,"HARV_004",41,1,1,"Overstory",75.00,,,,,,,"D01GMV31","D01CTR16",
1807,"HARV_004",41,1,1,,,,,"HAVI4",,5.00,180,"D01GMV31","D01CTR16",
1808,"HARV_004",41,1,1,,,,,"PIST",,4.00,57,"D01GMV31","D01CTR16",
1809,"HARV_004",41,1,1,,,,,"OSCI",,9.00,92,"D01GMV31","D01CTR16",
1810,"HARV_004",41,1,1,,,,,"MIRE",,1.00,8,"D01GMV31","D01CTR16",
1811,"HARV_004",41,1,1,,,,,"ANQU",,0.50,4,"D01GMV31","D01CTR16",
1812,"HARV_004",41,1,1,,,,,"CAREX",,0.50,18,"D01GMV31","D01CTR16",
1813,"HARV_004",41,1,1,,,,,"RUAR7",,1.00,13,"D01GMV31","D01CTR16",
1814,"HARV_004",41,1,1,,,,,"UVSE",,0.50,12,"D01GMV31","D01CTR16",
1815,"HARV_004",41,1,1,,,,,"ACRU",,1.00,30,"D01GMV31","D01CTR16",
1816,"HARV_004",41,1,1,,,,,"TRBO2",,0.50,7,"D01GMV31","D01CTR16",
1817,"HARV_004",41,4,1,,,"MAM PHONE","1155",,,,,"D01GMV31","D01CTR16","QC: No error EME"
1818,"HARV_004",41,4,1,"Litter",97.00,,,,,,,"D01GMV31","D01CTR16",
1819,"HARV_004",41,4,1,"Lichen",2.00,,,,,,,"D01GMV31","D01CTR16",
1820,"HARV_004",41,4,1,"Overstory",65.00,,,,,,,"D01GMV31","D01CTR16",
1821,"HARV_004",41,4,1,,,,,"DEPU2",,5.00,56,"D01GMV31","D01CTR16",
1822,"HARV_004",41,4,1,,,,,"VAPA4",,1.00,10,"D01GMV31","D01CTR16",
1823,"HARV_004",41,4,1,,,,,"COCO6",,4.00,14,"D01GMV31","D01CTR16",
1824,"HARV_004",41,4,1,,,,,"ACRU",,2.00,16,"D01GMV31","D01CTR16",
1825,"HARV_004",41,4,1,,,,,"BRER2",,0.50,25,"D01GMV31","D01CTR16",
1826,"HARV_004",41,4,1,,,,,"UVSE",,0.50,9,"D01GMV31","D01CTR16","QC: No error EME"
1827,"HARV_030",40,3,1,,,"OLY","0602",,,,,"D01LEL27","D01JLU02",
1828,"HARV_030",40,3,1,"Wood",3.00,,,,,,,"D01LEL27","D01JLU02",
1829,"HARV_030",40,3,1,"Litter",97.00,,,,,,,"D01LEL27","D01JLU02",
1830,"HARV_030",40,3,1,"Standing Dead",2.00,,,,,,,"D01LEL27","D01JLU02",
1831,"HARV_030",40,3,1,"Lichen",0.50,,,,,,,"D01LEL27","D01JLU02",
1832,"HARV_030",40,3,1,"Moss",0.50,,,,,,,"D01LEL27","D01JLU02",
1833,"HARV_030",40,3,1,"Other non-vascular",0.50,,,,,,,"D01LEL27","D01JLU02",
1834,"HARV_030",40,3,1,"Scat",0.50,,,,,,,"D01LEL27","D01JLU02","QC: No error EME"
1835,"HARV_030",40,3,1,"Overstory",15.00,,,,,,,"D01LEL27","D01JLU02",
1836,"HARV_030",40,3,1,,,,,"LOMO2","cf. species",0.50,5,"D01LEL27","D01JLU02",
1837,"HARV_030",40,3,1,,,,,"RUID",,0.50,4,"D01LEL27","D01JLU02",
1838,"HARV_030",40,3,1,,,,,"PRSE2",,0.50,6,"D01LEL27","D01JLU02",
1839,"HARV_030",41,1,1,,,"IPHONE 6","1420",,,,,"D01NIH14","D01GMV31",
1840,"HARV_030",41,1,1,"Wood",2.00,,,,,,,"D01NIH14","D01GMV31",
1841,"HARV_030",41,1,1,"Litter",96.00,,,,,,,"D01NIH14","D01GMV31",
1842,"HARV_030",41,1,1,"Standing Dead",0.50,,,,,,,"D01NIH14","D01GMV31",
1843,"HARV_030",41,1,1,"Lichen",0.50,,,,,,,"D01NIH14","D01GMV31",
1844,"HARV_030",41,1,1,"Moss",1.00,,,,,,,"D01NIH14","D01GMV31",
1845,"HARV_030",41,1,1,"Overstory",40.00,,,,,,,"D01NIH14","D01GMV31",
1846,"HARV_030",41,1,1,,,,,"MACA4",,35.00,5,"D01NIH14","D01GMV31",
1847,"HARV_030",41,1,1,,,,,"MIRE",,1.00,5,"D01NIH14","D01GMV31",
1848,"HARV_030",41,1,1,,,,,"DEPU2",,15.00,43,"D01NIH14","D01GMV31",
1849,"HARV_030",41,1,1,,,,,"BETH",,0.50,3,"D01NIH14","D01GMV31",
1850,"HARV_030",41,4,1,,,"IPHONE 6","1351",,,,,"D01NIH14","D01GMV31",
1851,"HARV_030",41,4,1,"Wood",2.00,,,,,,,"D01NIH14","D01GMV31",
1852,"HARV_030",41,4,1,"Litter",98.00,,,,,,,"D01NIH14","D01GMV31",
1853,"HARV_030",41,4,1,"Standing Dead",1.00,,,,,,,"D01NIH14","D01GMV31",
1854,"HARV_030",41,4,1,"Lichen",0.50,,,,,,,"D01NIH14","D01GMV31","QC: No error EME"
1855,"HARV_030",41,4,1,"Moss",0.50,,,,,,,"D01NIH14","D01GMV31",
1856,"HARV_030",41,4,1,"Overstory",25.00,,,,,,,"D01NIH14","D01GMV31",
1857,"HARV_030",41,4,1,,,,,"MACA4",,1.00,7,"D01NIH14","D01GMV31",
1858,"HARV_030",41,4,1,,,,,"PIST",,2.00,999,"D01NIH14","D01GMV31",
1859,"HARV_030",32,2,1,,,"OLY","0610",,,,,"D01PJN02","D01NIH14",
1860,"HARV_030",32,2,1,"Soil",0.50,,,,,,,"D01PJN02","D01NIH14",
1861,"HARV_030",32,2,1,"Rock",0.50,,,,,,,"D01PJN02","D01NIH14","QC: No error EME"
1862,"HARV_030",32,2,1,"Wood",4.00,,,,,,,"D01PJN02","D01NIH14",
1863,"HARV_030",32,2,1,"Litter",91.00,,,,,,,"D01PJN02","D01NIH14",
1864,"HARV_030",32,2,1,"Standing Dead",5.00,,,,,,,"D01PJN02","D01NIH14",
1865,"HARV_030",32,2,1,"Lichen",0.50,,,,,,,"D01PJN02","D01NIH14",
1866,"HARV_030",32,2,1,"Overstory",10.00,,,,,,,"D01PJN02","D01NIH14",
1867,"HARV_030",32,2,1,,,,,"RUID",,0.50,2,"D01PJN02","D01NIH14",
1868,"HARV_030",32,2,1,,,,,"PRSE2",,0.50,4,"D01PJN02","D01NIH14","QC: No error EME"
1869,"HARV_030",32,2,1,,,,,"GOTE",,0.50,3,"D01PJN02","D01NIH14",
1870,"HARV_030",32,4,1,,,"IPHONE 6","1452",,,,,"D01PJN02","D01NIH14",
1871,"HARV_030",32,4,1,"Wood",2.00,,,,,,,"D01PJN02","D01NIH14",
1872,"HARV_030",32,4,1,"Litter",95.00,,,,,,,"D01PJN02","D01NIH14",
1873,"HARV_030",32,4,1,"Standing Dead",2.00,,,,,,,"D01PJN02","D01NIH14",
1874,"HARV_030",32,4,1,"Lichen",0.50,,,,,,,"D01PJN02","D01NIH14",
1875,"HARV_030",32,4,1,"Moss",0.50,,,,,,,"D01PJN02","D01NIH14",
1876,"HARV_030",32,4,1,"Other non-vascular",0.50,,,,,,,"D01PJN02","D01NIH14",
1877,"HARV_030",32,4,1,"Overstory",70.00,,,,,,,"D01PJN02","D01NIH14","QC: No error EME"
1878,"HARV_030",32,4,1,,,,,"MACA4",,1.00,6,"D01PJN02","D01NIH14",
1879,"HARV_030",32,4,1,,,,,"PIST",,70.00,999,"D01PJN02","D01NIH14",
1880,"HARV_012",40,1,1,,,"NATALIE","1154",,,,,"D01NIH14","D01PJN02",
1881,"BART_003",41,1,1,,,"Iphone 7","0951",,,,,"D01SNI12","D01CAB21",
1882,"BART_003",41,1,1,"Soil",0.50,,,,,,,"D01SNI12","D01CAB21",
1883,"BART_003",41,1,1,"Wood",1.00,,,,,,,"D01SNI12","D01CAB21",
1884,"BART_003",41,1,1,"Litter",97.00,,,,,,,"D01SNI12","D01CAB21",
1885,"BART_003",41,1,1,"Lichen",0.50,,,,,,,"D01SNI12","D01CAB21",
1886,"BART_003",41,1,1,"Moss",1.00,,,,,,,"D01SNI12","D01CAB21",
1887,"BART_003",41,1,1,"Overstory",95.00,,,,,,,"D01SNI12","D01CAB21",
1888,"BART_003",41,1,1,,,,,"FRPE",,20.00,17,"D01SNI12","D01CAB21",
1889,"BART_003",41,1,1,,,,,"COAL2",,2.00,10,"D01SNI12","D01CAB21",
1890,"BART_003",41,1,1,,,,,"ACRU",,0.50,5,"D01SNI12","D01CAB21","QC: NO ERROR"
1891,"BART_003",41,1,1,,,,,"ACSAS",,0.50,21,"D01SNI12","D01CAB21",
1892,"BART_003",41,1,1,,,,,,,0.50,2,"D01SNI12","D01CAB21","""Stubble Grass"" 4 Photos IPhone8 at 1000"
1893,"BART_003",41,4,1,,,"Iphone 7","1030",,,,,"D01SNI12","D01CAB21",
1894,"BART_003",41,4,1,"Soil",0.50,,,,,,,"D01SNI12","D01CAB21",
1895,"BART_003",41,4,1,"Wood",12.00,,,,,,,"D01SNI12","D01CAB21",
1896,"BART_003",41,4,1,"Litter",85.00,,,,,,,"D01SNI12","D01CAB21",
1897,"BART_003",41,4,1,"Standing Dead",1.00,,,,,,,"D01SNI12","D01CAB21",
1898,"BART_003",41,4,1,"Lichen",0.50,,,,,,,"D01SNI12","D01CAB21",
1899,"BART_003",41,4,1,"Moss",1.00,,,,,,,"D01SNI12","D01CAB21",
1900,"BART_003",41,4,1,"Overstory",95.00,,,,,,,"D01SNI12","D01CAB21","QC: NO ERROR"
1901,"BART_003",41,4,1,,,,,,,0.50,3,"D01SNI12","D01CAB21","""Stubble Grass"""
1902,"BART_003",41,4,1,,,,,"ACPE",,0.50,13,"D01SNI12","D01CAB21",
1903,"BART_003",41,4,1,,,,,"FRPE",,1.00,6,"D01SNI12","D01CAB21",
1904,"BART_003",41,4,1,,,,,"ACRU",,0.50,4,"D01SNI12","D01CAB21",
1905,"BART_003",40,1,1,,,"IPhone7","1108",,,,,"D01CAB21","D01SNI12",
1906,"BART_003",40,1,1,"Soil",1.00,,,,,,,"D01CAB21","D01SNI12",
1907,"BART_003",40,1,1,"Wood",15.00,,,,,,,"D01CAB21","D01SNI12",
1908,"BART_003",40,1,1,"Litter",83.00,,,,,,,"D01CAB21","D01SNI12",
1909,"BART_003",40,1,1,"Moss",0.50,,,,,,,"D01CAB21","D01SNI12",
1910,"BART_003",40,1,1,"Overstory",96.00,,,,,,,"D01CAB21","D01SNI12","QC: NO ERROR"
1911,"BART_003",40,1,1,,,,,"ACSAS",,0.50,9,"D01CAB21","D01SNI12",
1912,"BART_003",40,1,1,,,,,"ACPE",,0.50,7,"D01CAB21","D01SNI12",
1913,"BART_003",40,1,1,,,,,"BEAL2",,4.00,999,"D01CAB21","D01SNI12",
1914,"BART_003",40,1,1,,,,,"ACRU",,0.50,5,"D01CAB21","D01SNI12",
1915,"BART_003",40,1,1,,,,,"FRPE",,0.50,5,"D01CAB21","D01SNI12",
1916,"BART_003",40,3,1,,,"IPhone8","1131",,,,,"D01CAB21","D01SNI12",
1917,"BART_003",40,3,1,"Rock",0.50,,,,,,,"D01CAB21","D01SNI12",
1918,"BART_003",40,3,1,"Wood",5.00,,,,,,,"D01CAB21","D01SNI12",
1919,"BART_003",40,3,1,"Litter",90.00,,,,,,,"D01CAB21","D01SNI12",
1920,"BART_003",40,3,1,"Moss",5.00,,,,,,,"D01CAB21","D01SNI12","QC: NO ERROR"
1921,"BART_003",40,3,1,"Other non-vascular",0.50,,,,,,,"D01CAB21","D01SNI12",
1922,"BART_003",40,3,1,"Overstory",85.00,,,,,,,"D01CAB21","D01SNI12",
1923,"BART_003",40,3,1,,,,,"ACSAS",,13.00,23,"D01CAB21","D01SNI12",
1924,"BART_003",40,3,1,,,,,"FRPE",,1.00,6,"D01CAB21","D01SNI12",
1925,"BART_003",40,3,1,,,,,"ARNU2",,1.00,9,"D01CAB21","D01SNI12",
1926,"BART_003",40,3,1,,,,,"POTR2",,0.50,24,"D01CAB21","D01SNI12",
1927,"BART_003",40,3,1,,,,,,,0.50,2,"D01CAB21","D01SNI12","""Stubble Grass"""
1928,"BART_003",31,1,1,,,"IPhone8","0912",,,,,"D01LEL27","D01NIH14","Photo taken from Western edge"
1929,"BART_003",31,1,1,"Soil",0.50,,,,,,,"D01LEL27","D01NIH14",
1930,"BART_003",31,1,1,"Wood",13.00,,,,,,,"D01LEL27","D01NIH14","QC: NO ERROR"
1931,"BART_003",31,1,1,"Litter",88.00,,,,,,,"D01LEL27","D01NIH14",
1932,"BART_003",31,1,1,"Standing Dead",1.00,,,,,,,"D01LEL27","D01NIH14",
1933,"BART_003",31,1,1,"Moss",0.50,,,,,,,"D01LEL27","D01NIH14",
1934,"BART_003",31,1,1,"Overstory",60.00,,,,,,,"D01LEL27","D01NIH14",
1935,"BART_003",31,1,1,,,,,"ACPE",,0.50,10,"D01LEL27","D01NIH14",
1936,"BART_003",31,1,1,,,,,"BEPAC2",,6.00,999,"D01LEL27","D01NIH14",
1937,"BART_003",31,1,1,,,,,"ACRU",,0.50,5,"D01LEL27","D01NIH14",
1938,"BART_003",31,1,1,,,,,"FRPE",,0.50,5,"D01LEL27","D01NIH14",
1939,"BART_003",31,1,1,,,,,"ACSAS",,0.50,6,"D01LEL27","D01NIH14",
1940,"BART_003",31,4,1,,,"IPhone8","0946",,,,,"D01LEL27","D01NIH14","QC: NO ERROR"
1941,"BART_003",31,4,1,"Soil",3.00,,,,,,,"D01LEL27","D01NIH14",
1942,"BART_003",31,4,1,"Rock",0.50,,,,,,,"D01LEL27","D01NIH14",
1943,"BART_003",31,4,1,"Wood",4.00,,,,,,,"D01LEL27","D01NIH14",
1944,"BART_003",31,4,1,"Litter",93.00,,,,,,,"D01LEL27","D01NIH14",
1945,"BART_003",31,4,1,"Standing Dead",0.50,,,,,,,"D01LEL27","D01NIH14",
1946,"BART_003",31,4,1,"Moss",2.00,,,,,,,"D01LEL27","D01NIH14",
1947,"BART_003",31,4,1,"Other non-vascular",0.50,,,,,,,"D01LEL27","D01NIH14",
1948,"BART_003",31,4,1,"Overstory",75.00,,,,,,,"D01LEL27","D01NIH14",
1949,"BART_003",31,4,1,,,,,"FAGR",,0.50,17,"D01LEL27","D01NIH14",
1950,"BART_003",31,4,1,,,,,"ACPE",,0.50,6,"D01LEL27","D01NIH14","QC: NO ERROR"
1951,"BART_003",31,4,1,,,,,"FRPE",,0.50,4,"D01LEL27","D01NIH14",
1952,"BART_003",31,4,1,,,,,"ACSAS",,0.50,7,"D01LEL27","D01NIH14",
1953,"BART_003",31,4,1,,,,,,,0.50,2,"D01LEL27","D01NIH14","""Stubble Grass"""
1954,"BART_003",32,2,1,,,"IPhone8","1051",,,,,"D01LEL27","D01NIH14",
1955,"BART_003",32,2,1,"Wood",3.00,,,,,,,"D01LEL27","D01NIH14",
1956,"BART_003",32,2,1,"Litter",86.00,,,,,,,"D01LEL27","D01NIH14",
1957,"BART_003",32,2,1,"Lichen",0.50,,,,,,,"D01LEL27","D01NIH14",
1958,"BART_003",32,2,1,"Moss",10.00,,,,,,,"D01LEL27","D01NIH14",
1959,"BART_003",32,2,1,"Overstory",85.00,,,,,,,"D01LEL27","D01NIH14",
1960,"BART_003",32,2,1,,,,,"FRPE",,0.50,6,"D01LEL27","D01NIH14","QC: NO ERROR"
1961,"BART_003",32,2,1,,,,,"POTR2",,3.00,999,"D01LEL27","D01NIH14",
1962,"BART_003",32,4,1,,,"IPhone8","1028",,,,,"D01LEL27","D01NIH14",
1963,"BART_003",32,4,1,"Soil",2.00,,,,,,,"D01LEL27","D01NIH14",
1964,"BART_003",32,4,1,"Rock",0.50,,,,,,,"D01LEL27","D01NIH14",
1965,"BART_003",32,4,1,"Wood",21.00,,,,,,,"D01LEL27","D01NIH14",
1966,"BART_003",32,4,1,"Litter",77.00,,,,,,,"D01LEL27","D01NIH14",
1967,"BART_003",32,4,1,"Standing Dead",0.50,,,,,,,"D01LEL27","D01NIH14",
1968,"BART_003",32,4,1,"Lichen",0.50,,,,,,,"D01LEL27","D01NIH14",
1969,"BART_003",32,4,1,"Moss",0.50,,,,,,,"D01LEL27","D01NIH14",
1970,"BART_003",32,4,1,"Overstory",75.00,,,,,,,"D01LEL27","D01NIH14","QC: NO ERROR"
1971,"BART_003",32,4,,,,,,"ACSAS",,1.00,19,"D01LEL27","D01NIH14",
1972,"BART_003",32,4,,,,,,"FRPE",,0.50,5,"D01LEL27","D01NIH14",
